Latitude,Longitude,Name,Description,Icon
39.953604,-82.877697
40.1585426,-111.6513137
41.9798966,-72.3893207
-25.4289541,-49.267137
40.8517983,14.26812
31.046051,34.851612
37.0320193,-95.623423
38.3053611,-82.5726576
-26.8082848,-65.2175903
51.4634771,19.1726974
27.7739297,-82.6337838
40.4256167,-3.7030944
52.3555177,-1.1743197
39.7392358,-104.990251
34.4232044,-119.7064953
32.5050798,-93.74979239999999
38.963745,35.243322
37.0320193,-95.623423
-1.9981271,-54.9306152
27.6648274,-81.5157535
51.5073509,-0.1277583
49.44323199999999,1.099971
40.7315806,-74.0014486
30.2551338,-97.8920969
33.0993767,-96.81187469999999
-30.0346471,-51.2176584
52.2296756,21.0122287
40.7315806,-74.0014486
40.8636358,-75.7406906
37.0436406,-95.6340531
34.1212161,-118.225575
41.0719569,-73.7676719
39.074208,21.824312
50.4543948,3.9517565
28.4796116,-81.4693747
-14.235004,-51.92528
-14.235004,-51.92528
51.732161,-3.135369
40.9026335,140.4552386
38.7612299,-9.1617956
41.5851862,-93.61955259999999
37.708127,-97.349081
-38.4410896,-60.39645050000001
38.6359173,-90.29283629999999
33.5967024,-83.86053319999999
39.074208,21.824312
12.879721,121.774017
32.5050798,-93.74979239999999
37.0320193,-95.623423
37.4050507,-94.7145151
41.87194,12.56738
34.07429760000001,-83.84984899999999
-14.235004,-51.92528
37.0320193,-95.623423
32.5050798,-93.74979239999999
-6.8653507,-79.7960523
52.083943,-1.893785
37.0320193,-95.623423
39.9441442,-74.9761613
9.748916999999999,-83.753428
36.7211784,-4.421719899999999
25.5428443,-103.4067861
-23.5505199,-46.63330939999999
-18.512178,-44.5550308
-26.8082848,-65.2175903
40.7251745,-73.9999235
28.409718,-81.4597107
-16.465423,-54.6387934
38.8480682,-77.3102505
33.5765388,-86.9274173
41.87194,12.56738
49.1950602,16.6068371
33.5995344,-117.6708477
-34.762001,-58.2112961
28.417663,-81.581212
37.0320193,-95.623423
28.4796116,-81.4693747
44.270692,-78.1634499
37.0320193,-95.623423
19.3994934,-98.9896643
38.6982578,-9.1880674
51.9190437,-8.4785804
23.634501,-102.552784
51.7520209,-1.2577263
37.0320193,-95.623423
37.67537859999999,-97.4247003
37.0320193,-95.623423
37.09024,-95.712891
41.3664104,-8.1971968
40.7251745,-73.9999235
43.653226,-79.3831843
33.836081,-81.1637245
-14.235004,-51.92528
41.7964546,-87.5761371
48.7931426,2.4740337
-1.9981271,-54.9306152
43.2606543,-79.85273819999999
-7.5630149,-35.0131428
-5.044685299999999,-42.7662325
32.5050798,-93.74979239999999
38.9784551,-76.49451049999999
41.8739049,-87.6522389
46.227638,2.213749
45.83361900000001,1.261105
55.378051,-3.435973
-23.6458054,-46.6083857
-32.8894587,-68.8458386
39.7366838,-105.0007948
43.653226,-79.3831843
40.90497999999999,-74.860856
39.4748693,-118.7770407
-14.235004,-51.92528
45.764043,4.835659
28.4796116,-81.4693747
-23.5505199,-46.63330939999999
10.4805937,-66.90360629999999
14.6945388,120.9839461
40.7251745,-73.9999235
28.19003,-82.540487
48.856614,2.3522219
-34.6036844,-58.3815591
37.0320193,-95.623423
41.5085053,-72.9811845
50.62925,3.057256
23.634501,-102.552784
41.8803304,-87.6256792
48.7931426,2.4740337
39.7342315,-104.8912918
15.783471,-90.23075899999999
41.1382643,-112.040511
36.0941672,-95.8623758
-12.0463731,-77.042754
38.0397858,-84.49994799999999
23.634501,-102.552784
40.3491573,-74.6620674
36.3003274,-95.62532
35.7595731,-79.01929969999999
37.0320193,-95.623423
40.7251745,-73.9999235
37.0351782,-95.6398402
37.0320193,-95.623423
-16.6545688,-49.27694040000001
40.8086705,-73.9368547
38.93315399999999,-86.50856999999999
39.7342315,-104.8912918
41.1382643,-112.040511
-14.235004,-51.92528
-34.6036844,-58.3815591
52.511168,-2.0821417
40.914388,14.7906121
-23.5505199,-46.63330939999999
-14.235004,-51.92528
36.778261,-119.4179324
40.7605396,-73.9774216
37.0320193,-95.623423
-26.8063572,-55.0240801
38.9043523,-77.0427547
50.927054,11.5892372
13.9450336,121.1312012
38.6868324,-85.71830969999999
36.636829,-95.15002919999999
23.634501,-102.552784
-9.6498487,-35.7089492
28.385233,-81.563874
38.963745,35.243322
39.0997265,-94.5785667
-25.4289541,-49.267137
35.7595731,-79.01929969999999
37.0320193,-95.623423
-23.5505199,-46.63330939999999
37.0362171,-95.61585140000001
51.5073509,-0.1277583
29.7397371,-95.3939142
38.87563129999999,-77.006195
-7.9201589,-34.9088671
-22.9068467,-43.1728965
41.87194,12.56738
37.7749295,-122.4194155
51.2367213,6.791932099999999
40.7528697,-73.9961337
52.4750743,-1.829833
39.0083048,-94.84486659999999
40.7251745,-73.9999235
-14.235004,-51.92528
43.7101728,7.261953200000001
52.3555177,-1.1743197
36.0710378,-95.9203266
53.1423672,-7.692053599999999
41.1171432,16.8718715
43.1748,-88.1064
44.4056499,8.946256
23.634501,-102.552784
37.8271784,-122.2913078
37.0320193,-95.623423
40.7251745,-73.9999235
-19.9166813,-43.9344931
28.4796116,-81.4693747
35.7595731,-79.01929969999999
51.5073509,-0.1277583
36.636829,-95.15002919999999
34.1554414,-118.4743517
28.385233,-81.563874
39.39987199999999,-8.224454
32.5050798,-93.74979239999999
37.0320193,-95.623423
42.5270102,-96.42703879999999
-23.6458054,-46.6083857
28.4796116,-81.4693747
25.8544834,-80.3753103
34.0522342,-118.2436849
-29.7549941,-51.150283
23.634501,-102.552784
19.4158685,-99.0100207
-22.9068467,-43.1728965
36.3003274,-95.62532
51.5073509,-0.1277583
41.9798966,-72.3893207
37.09024,-95.712891
-22.9068467,-43.1728965
35.5780671,-82.59434399999999
60.47202399999999,8.468945999999999
51.08608,4.36633
30.25535369999999,-97.71906580000001
45.1,15.2000001
40.7251745,-73.9999235
45.507487,-122.654599
43.2606543,-79.85273819999999
43.94931700000001,4.805528
42.43472,-83.985
4.570868,-74.297333
19.4158685,-99.0100207
23.634501,-102.552784
40.914388,14.7906121
-14.235004,-51.92528
-12.0463731,-77.042754
40.7251745,-73.9999235
-22.7561319,-43.4607419
52.4750743,-1.829833
-26.8063572,-55.0240801
-14.235004,-51.92528
38.568434,-97.678145
46.227638,2.213749
40.8517983,14.26812
45.1,15.2000001
37.0320193,-95.623423
42.3600825,-71.0588801
32.8668493,-81.10808329999999
23.634501,-102.552784
29.9518339,-96.2549098
46.20516749999999,5.2255007
-18.512178,-44.5550308
34.0522342,-118.2436849
43.5488651,7.029093199999999
40.8086705,-73.9368547
-25.4289541,-49.267137
50.503887,4.469936
19.4326077,-99.133208
-8.0522404,-34.9286096
42.43472,-83.985
-14.235004,-51.92528
40.914388,14.7906121
34.4101432,-117.5732033
-7.990632100000001,-34.8416598
41.6572562,-87.68004859999999
37.0320193,-95.623423
34.1554414,-118.4743517
37.4274745,-122.169719
37.0320193,-95.623423
41.44253,-8.2917857
51.5073509,-0.1277583
-22.4871853,-44.0770134
51.584151,-2.997664
46.227638,2.213749
37.0320193,-95.623423
30.267153,-97.7430608
40.7251745,-73.9999235
31.559642,-97.130044
38.9784551,-76.49451049999999
40.914388,14.7906121
40.9525987,-72.9253805
33.20962859999999,-97.14672449999999
56.130366,-106.346771
-35.675147,-71.542969
34.0522342,-118.2436849
45.943161,24.96676
35.9634483,-95.8050214
28.4620174,-81.45563539999999
38.568434,-97.678145
49.8710932,19.4083092
-7.9201589,-34.9088671
39.7663443,-86.1683735
37.0320193,-95.623423
34.3928159,-118.4657377
-12.0463731,-77.042754
37.0320193,-95.623423
36.0881056,-95.9241306
34.9046211,-82.0889663
32.4727086,-116.8858945
36.0309432,-95.7970381
-8.0522404,-34.9286096
41.1382643,-112.040511
46.227638,2.213749
42.2912217,-71.2876881
-35.675147,-71.542969
38.9784551,-76.49451049999999
35.5780671,-82.59434399999999
-14.235004,-51.92528
40.62185909999999,-73.723979
-8.0522404,-34.9286096
-38.416097,-63.61667199999999
6.42375,-66.58973
30.210541,-97.72635609999999
-23.5505199,-46.63330939999999
37.0320193,-95.623423
44.99914589999999,-93.2718701
37.0351782,-95.6398402
39.014155,-94.72803689999999
-25.4289541,-49.267137
34.197876,-86.15715019999999
-22.4178833,-42.9732217
30.19747109999999,-97.66635289999999
-14.235004,-51.92528
40.6028442,-74.31903969999999
40.00758099999999,-105.2659417
-14.7916229,-39.2833243
32.6245389,-115.4522623
34.055103,-117.7499909
-38.416097,-63.61667199999999
38.7756147,-90.4502763
-0.789275,113.921327
39.0997265,-94.5785667
37.0320193,-95.623423
25.6866142,-100.3161126
39.0514873,-94.59408549999999
40.7315806,-74.0014486
39.0514873,-94.59408549999999
-33.8688197,151.2092955
39.0514873,-94.59408549999999
39.0514873,-94.59408549999999
-3.7327144,-38.5269981
-3.1190275,-60.0217314
-7.9201589,-34.9088671
30.4132579,-91.1800023
49.44323199999999,1.099971
40.7844769,-80.1486419
41.10994729999999,14.8475139
-5.4983977,-39.3206241
37.3456569,-95.4112203
-12.0463731,-77.042754
51.5073509,-0.1277583
38.568434,-97.678145
9.748916999999999,-83.753428
-32.522779,-55.765835
-14.235004,-51.92528
51.5073509,-0.1277583
-8.597080799999999,116.1004894
29.7604267,-95.3698028
37.09024,-95.712891
37.0320193,-95.623423
-23.4543148,-46.5336521
-25.274398,133.775136
37.0351782,-95.6398402
-34.6036844,-58.3815591
29.7397371,-95.3939142
37.09024,-95.712891
37.4274745,-122.169719
37.0320193,-95.623423
31.6697482,-98.7899073
51.165691,10.451526
40.4256167,-3.7030944
